Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cz_wODfCCRG/,Friends that mean family. Celebrating togetherness with Gucci Gift. #GucciGift #GucciValigeria #GucciGuilty #GucciHorsebit1955,CAROUSEL_ALBUM,2023-11-23 12:00 PM,52289,-0.41,0.09982,349,-0.46,51940,-0.41,,522364,574601,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CzqaIMaorUX/,A season full of light. The House presents the Gucci Gift selection for the holidays.  #GucciGift #GucciHorsebit1955,CAROUSEL_ALBUM,2023-11-15 05:02 AM,51964,-0.41,0.0992,246,-0.62,51718,-0.41,,471380,518518,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrlHPx1sSlK/,Shu Qi Ai Tominaga Billkin and Lai Guanlin are captured in the worlds of Gucci Cosmos at the West Bund Art Center in Shanghai. Discover more at the link in bio. #GucciCosmos #ShuQi #AiTominaga #Billkin #LaiGuanlin,CAROUSEL_ALBUM,2023-04-28 08:30 AM,51655,-0.41,0.09881,1448,1.21,50207,-0.43,,3117756,3429532,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C01VMJVIWcW/,An ode to Italian craft. Blending tradition and contemporary design the artfully restored Via Monte Napoleone boutique in Milan is an homage to both the city and the values of Italian beauty and craftsmanship. Clean lines and sophisticated tones resonate with the choices of materials and furnishings in harmony with Sabato De Sarno’s aesthetic. Artwork 4 Jaime Poblete Edén #4 2020-2023 Courtesy of the Artist Curation by Truls Blaasmo #GucciAncora #GucciSS24,CAROUSEL_ALBUM,2023-12-14 07:22 AM,51413,-0.42,0.09815,249,-0.61,51164,-0.42,,368664,405530,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CqX1QGusAAN/,The GUCCI 25H Skeleton Tourbillon is presented in the House’s new High Watchmaking collection with colored bridges and matching straps in rich hues. Discover more at link in bio. ⁣⁣#GucciHighWatchmaking #GucciTimepieces #GUCCI25H,IMAGE,2023-03-29 08:11 AM,51108,-0.42,0.09776,288,-0.55,50820,-0.42,,2147625,2362388,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CtPYcUMsYD9/,The new Gucci Allegoria High Jewelry collection casts a light on an array of precious stones that capture the ever-changing beauty of the seasons.#GucciHighJewelry,CAROUSEL_ALBUM,2023-06-08 03:00 PM,50863,-0.42,0.09753,241,-0.63,50622,-0.42,,2431495,2674645,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C2A0QX3CROw/,Irreverent elegance. Echoing the Gucci Ancora fashion show from the runway to the music Creative Director Sabato De Sarno rewrites the essential elements of the men’s wardrobe for Fall Winter 2024 with a subversive touch. Music Directed & Mixed by Mark RonsonMark Ronson – Late Night PreludeRomy – Love HerLucky Love – MasculinityMark Ronson – Late Night Feelings ft. Lykke LiMina – Ancora ancora ancora (Mark Ronson remix)#GucciAncora #GucciFW24,reel,2024-01-12 02:57 PM,50846,-0.42,0.09707,540,-0.17,50306,-0.42,,2391714,2630885,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CqiHEE9MQI1/,Bold and bright heritage codes come to the fore of the adidas x Gucci collection’s second chapter. Discover more at the link in bio. #adidasxGucci,IMAGE,2023-04-02 07:59 AM,50531,-0.43,0.09689,261,-0.6,50270,-0.43,,1666978,1833676,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrnvElYM5f_/,Like a dance across time Carousel underlines the House’s ongoing conversation with its own heritage by putting on a fashion show spanning eras and creative visions in Gucci Cosmos. Global Brand Ambassador Ni Ni is captured in front of the 32 mannequins set in an endless loop and seen through the illustrations of five Chinese artists. Discover more at the link in bio. #GucciCosmos #NiNi,CAROUSEL_ALBUM,2023-04-29 08:57 AM,50389,-0.43,0.09638,240,-0.63,50149,-0.43,,1945589,2140148,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cyay60Soo0s/,Time after time.  Introduced in 1953 the Gucci Horsebit loafer has distinguished itself as an icon of the House and an essential part of the wardrobe.  #GucciHorsebit1953,IMAGE,2023-10-15 08:00 AM,50318,-0.43,0.09606,329,-0.49,49989,-0.43,,387727,426499,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cp2qcsTsLQN/,Before the 95th Academy Awards ceremony Steven Spielberg nominee for Best Director for ‘The Fablemans was captured in a three-piece Gucci tuxedo. To present at the ceremony Jessica Chastain wore a lionhead Gucci High Jewelry necklace with a custom gown. ⁣⁣#StevenSpielberg #JessicaChastain #GucciTailoring #GucciHighJewelry #Oscars95,CAROUSEL_ALBUM,2023-03-16 11:02 AM,50097,-0.43,0.09606,190,-0.7,49907,-0.43,,2233984,2457383,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CwvgcDuIZ2N/,The Gucci Horsebit Chain in a tactile texture Discover the Fall Winter 2023 archive-inspired bag at the link in bio #GucciFW23 #GucciHorsebitChain,CAROUSEL_ALBUM,2023-09-03 04:00 PM,50069,-0.43,0.09567,193,-0.7,49876,-0.43,,2343030,2577333,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C3sjv8tNrLQ/,My fashion lies in capturing the extraordinary where the ordinary is expected. – Sabato De SarnoCreative Director Sabato De Sarno presented the House’s new Fall Winter 2024 women’s collection embodying a meticulous journey of small subversive acts that come together to portray his vision of the Gucci wardrobe one where fashion converses with reality.Music Directed & Mixed by Mark RonsonDid Virgo and Morgan K – CoronacidKelsey Lu – I’m Not in Love The Irrepressibles – Two Men in Love#GucciFW24 #MFW,reel,2024-02-23 11:13 AM,49899,-0.43,0.09524,1013,0.55,48886,-0.44,,3245527,3570079,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CpaQ_8LM1OP/,The Spring Summer 2023 collection introduces the Gucci Deco defined by the Interlocking G emblem and quilted leather. Discover more at the link in bio.#GucciDeco #GucciSS23,IMAGE,2023-03-05 09:21 AM,49705,-0.44,0.09508,263,-0.59,49442,-0.43,,2048881,2253769,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C1UudpNCDqF/,Soirée sentiments. The House presents the Gucci Gift selection for the holidays. #GucciGift #GucciJackie1961,CAROUSEL_ALBUM,2023-12-27 12:00 PM,49466,-0.44,0.09444,246,-0.62,49220,-0.44,,355152,390667,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CuwledAoPMb/,Designed to capture the spirit of exploration and escape the Summer Stories campaign appears on the Gucci Art Wall in Milan. Discover more at the link in bio. #GucciSummerStories #GucciArtWall,IMAGE,2023-07-16 09:00 AM,49381,-0.44,0.09448,281,-0.57,49100,-0.44,,399069,438976,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CpxfvGSMqsq/,On the night of the 95th Oscars Paul Mescal nominee for Best Actor in a Leading Role for Aftersun was captured in a custom Gucci tuxedo. #PaulMescal #GucciTailoring #Oscars95,CAROUSEL_ALBUM,2023-03-14 10:52 AM,49273,-0.44,0.09448,231,-0.64,49042,-0.44,,2318621,2550483,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CuSAe1xtO0z/,Jannik Sinner is seen with his custom Gucci duffle bag at this year’s Wimbledon. #JannikSinner #Wimbledon #Gucci,CAROUSEL_ALBUM,2023-07-04 12:00 PM,48894,-0.44,0.09353,273,-0.58,48621,-0.44,,464478,510926,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CxfuYbtIDMr/,È la storia di tutto ancora un tutto che stavolta si manifesta attraverso la gioia.It’s a story of everything again but this time expressed through joy.- Sabato#GucciAncoraLive now,IMAGE,2023-09-22 09:25 AM,48822,-0.45,0.09321,807,0.23,48015,-0.45,,3648981,4013879,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C2HXuZYiAoo/,Highly curated.Irreverent elegance is brought to the Fall Winter 2024 men’s formalwear by Creative Director Sabato De Sarno. 	#GucciAncora #GucciFW24 #MFW,CAROUSEL_ALBUM,2024-01-15 04:02 AM,48787,-0.45,0.09312,204,-0.68,48583,-0.44,,2049571,2254528,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cp2XkKSAelq/,The House’s artisans hand-embroidered crystals and sequins on Jessica Chastain’s custom gown which she paired with a lionhead Gucci High Jewelry necklace featuring tsavorites and diamonds to wear to the 95th Academy Awards.#JessicaChastain #GucciHighJewelry #Oscars95,reel,2023-03-16 08:18 AM,48764,-0.45,0.09351,281,-0.57,48483,-0.45,,2344976,2579474,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CxSzuJgo9-W/,Daria Werbowy at Chateau Marmont in Los Angeles for Marina Chain jewelry. #GucciJewelry #GucciMarinaChain,IMAGE,2023-09-17 09:02 AM,48668,-0.45,0.09291,347,-0.46,48321,-0.45,,2364714,2601186,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cpkhvefs_nh/,Lorenzo Zurzolo is captured with a Gucci Valigeria suitcase in dLUI magazine. ⁣⁣#LorenzoZurzolo #GucciValigeria #GucciSS23 #GucciEditorials,IMAGE,2023-03-09 09:00 AM,48639,-0.45,0.09304,205,-0.68,48434,-0.45,,1883066,2071372,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3vT0eFNFwT/,Monochrome that plays with texture. A symbol of Gucci’s connection to the world of equestrianism new boots with an elongated Horsebit complement dresses and outwear crafted in tonal fabrics. #GucciFW24 #MFW,CAROUSEL_ALBUM,2024-02-24 12:49 PM,48598,-0.45,0.09275,232,-0.64,48366,-0.45,,2245250,2469775,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CsXtWNJgGFi/,Set against a light show that illuminated the ceremonial courtyard at Gyeongbokgung Palace in Seoul the Cruise 2024 fashion show brought together the cultures of Italy and South Korea.#GucciCruise24,reel,2023-05-18 12:06 AM,48378,-0.45,0.09254,172,-0.73,48206,-0.45,,1964628,2161090,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cx0DcwysRAl/,A journey of infinite possibilities.Echoing the origins of the House the Gucci Valigeria collection continues the travel story that began over 100 years ago.#GucciValigeria,IMAGE,2023-09-30 06:54 AM,48270,-0.45,0.09215,175,-0.73,48095,-0.45,,1858042,2043846,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CqbPtCtMz7Z/,Presented during a special High Watchmaking event in Geneva new G-Timeless Planetarium timepieces feature twelve precious gemstones and a start-and-stop function on the crown that activates a rotation around its Dancing Hours Flying Tourbillon. Discover more at link in bio. #GucciHighWatchmaking #GucciTimepieces,CAROUSEL_ALBUM,2023-03-30 04:00 PM,48217,-0.45,0.09223,189,-0.71,48028,-0.45,,2167012,2383714,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C0zGe4ECS9Y/,New perspectives. The Gucci Gift selection sees signature emblems and codes under the light of the festive season. #GucciGift #GucciBamboo1947 #GucciJackie1961,CAROUSEL_ALBUM,2023-12-13 10:35 AM,48169,-0.45,0.09196,290,-0.55,47879,-0.45,,349367,384304,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C1pATv7Cq2k/,Arriving in the present. With the GG monogram inspired by founder Guccio Gucci’s alliterative initials the Gucci Savoy travel pieces re-envision his original dream that luggage would one day bear his name.#GucciValigeria,CAROUSEL_ALBUM,2024-01-03 09:00 AM,47932,-0.46,0.09151,243,-0.62,47689,-0.45,,2093584,2302942,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cuj4zILuceH/,A portrait of Global Brand Ambassador Hanni from NewJeans highlighting the spirit of the iconic Horsebit 1955 bag in the latest chapter of the campaign. Discover more at the link in bio. newjeans_official #Hanni #GucciHorsebit1955,IMAGE,2023-07-11 10:39 AM,47821,-0.46,0.09147,277,-0.57,47544,-0.46,,388434,427277,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CpmkOc5BKxe/,Wearing Spring Summer 2023 Lorenzo Zurzolo is photographed for dLUI magazine. #LorenzoZurzolo #GucciSS23 #GucciEditorials,CAROUSEL_ALBUM,2023-03-10 04:00 AM,47804,-0.46,0.09144,173,-0.73,47631,-0.46,,2108891,2319780,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CxfhcZnI1H5/,“Ancora significa molte cose. Significa di nuovo un’altra volta ma è anche più personale non è qualcosa che hai perso è qualcosa che hai ma ne vuoi di più perché ti rende felice.”– Sabato De Sarno Vogue “Ancora means a lot of things. It means again but it’s also more personal it’s not something you lost it’s something that you still have but you want more of it because it makes you happy.”#GucciAncoraLive today at 3PM CEST,reel,2023-09-22 07:32 AM,47577,-0.46,0.09083,173,-0.73,47404,-0.46,,2096299,2305929,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C2XreOXCgVS/,Rewriting a signature 1950s silhouette.#GucciAncora #GucciFW24 #MFW,CAROUSEL_ALBUM,2024-01-21 12:03 PM,47261,-0.46,0.0902,284,-0.56,46977,-0.46,,2147534,2362288,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CwupgsGIoJe/,Vittoria Ceretti and the new Gucci Horsebit Chain Discover the Fall Winter 2023 campaign at the link in bio #GucciFW23 #GucciHorsebitChain,CAROUSEL_ALBUM,2023-09-03 08:00 AM,47178,-0.46,0.09015,199,-0.69,46979,-0.46,,2263941,2490336,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrwjCwyIZO1/,Wearing a custom gown and Gucci High Jewelry pieces at the Met Gala. #MetGala #MetGala2023 #JessicaChastain #GucciHighJewelry #GucciEyewear,CAROUSEL_ALBUM,2023-05-02 07:05 PM,46924,-0.47,0.08976,212,-0.67,46712,-0.47,,2084383,2292821,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cumts4ZILCH/,Halle Bailey for Gucci Horsebit 1955 Bringing her fresh perspective to the equestrian-inspired handbag in the latest campaign. Discover more at the link in bio. hallebailey #HalleBailey #GucciHorsebit1955,IMAGE,2023-07-12 01:00 PM,46699,-0.47,0.08936,283,-0.56,46416,-0.47,,384373,422810,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrkY4x2s_FR/,Wen Qi Santa Mika Nine Lin Mo Liu Zhang Vanda Margraf Duan Yihong and Hui Yinghong celebrate the Houses past present and future at the premiere of Gucci Cosmos at the West Bund Art Center in Shanghai.  #GucciCosmos #WenQi #Santa #Mika #Nine #LinMo #LiuZhang #VandaMangraf #DuanYihong #HuiYinghong,CAROUSEL_ALBUM,2023-04-28 01:45 AM,46206,-0.48,0.08838,564,-0.13,45642,-0.48,,2105487,2316035,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CsbW9zjMXB7/,At the Cruise 2024 show in Seoul natural and luminous makeup looks were given a sophisticated touch by layering different makeup products and textures to create an expressive beauty statement. Discover the world of Gucci Beauty at link in bio. #GucciCruise24 #GucciBeauty guccibeauty,CAROUSEL_ALBUM,2023-05-19 10:06 AM,45973,-0.48,0.08794,242,-0.62,45731,-0.48,,2120026,2332029,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cu9PpzpNGj-/,Global Brand Ambassador Jungjae Lee travels with Gucci Savoy luggage to the very place that inspired its name as well as the dream of founder Guccio Gucci at the turn of the century. Discover the latest chapter of the Gucci Valigeria campaign at the link in bio. from_jjlee #JungjaeLee #GucciValigeria,IMAGE,2023-07-21 07:00 AM,45517,-0.48,0.08707,284,-0.56,45233,-0.48,,377944,415739,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cqch1l9gZ4v/,adidas x Gucci continues. Offering a new twist on heritage codes the collection continues the energetic tribute to the origins of the two brands. Discover more at link in bio. #adidasxGucci,reel,2023-03-31 04:00 AM,45502,-0.48,0.08704,214,-0.67,45288,-0.48,,2060614,2266675,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CsEEHwmAfm-/,New Summer Stories are on the horizon in the House’s latest campaign with a fresh lineup of ready-to-wear pieces and accessories. Discover more at the link in bio. #GucciSummerStories #GGMarmont,reel,2023-05-10 09:00 AM,45284,-0.49,0.08662,225,-0.65,45059,-0.48,,1978734,2176607,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CqVV-RbsHw-/,Part of the House’s new High Watchmaking collection the G-Timeless Dancing Bees line evolves with two diamond-set additions featuring 12 golden bees that flutter with the movement of the wrist. Discover more at link in bio. ⁣⁣#GucciHighWatchmaking #GucciTimepieces,IMAGE,2023-03-28 09:00 AM,45212,-0.49,0.08648,183,-0.71,45029,-0.48,,1732801,1906081,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cp4e6fKsoil/,Global Brand Ambassador Jun Shison is seen in front of the Tokyo Tower as the House illuminated the landmark on the season’s Lucky Day. On March 21 the House will light up the tower again for the season’s luckiest day.#JunShishon #GucciLuckyDay,IMAGE,2023-03-17 04:00 AM,45177,-0.49,0.08663,263,-0.59,44914,-0.49,,1918000,2109800,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C2Knk_2i6me/,Paul Mescal Kaytranada Jes Tom Elliot Page Lai Guanlin George MacKay Daryl McCormack Sabrina & Idris Elba Lorenzo Zurzolo Sabato De Sarno Daniele Calisti Ambrosia Fortuna Jun Shison#GucciAncora #GucciFW24 #MFW,CAROUSEL_ALBUM,2024-01-16 10:19 AM,45144,-0.49,0.08616,233,-0.64,44911,-0.49,,1979400,2177340,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C0uG2gLiawY/,Hold me closer. Metallic leathers and sparkling crystals define the Gucci Gift selection. #GucciGift #GucciJackie1961 #GucciDiana,CAROUSEL_ALBUM,2023-12-11 12:02 PM,44622,-0.49,0.08519,238,-0.63,44384,-0.49,,321498,353648,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CqF5NIQsyEx/,Expanding the narrative of the Gucci Valigeria collection the House presents aluminum hard-sided trolleys and beauty cases created in collaboration with the Italian luggage maker FPM Milano. Discover more at the link in bio. ⁣⁣#GucciValigeria #GucciSS23⁣,IMAGE,2023-03-22 09:00 AM,44595,-0.49,0.0853,197,-0.69,44398,-0.49,,1747554,1922309,
